490,断路器的理论与设计
491,局部放电测量
492,交流电机数学模型及调速系统
493,道路土工软土地基处理技术指南
494,高磁场永磁式电动机及其驱动系统
495,开关型磁阻电动机调速控制技术
496,电力系统的安全性和稳定性
497,需求侧管理(DSM)
498,萧红
499,塑壳式低压断路器的原理及应用
500,地下结构.1
501,地下结构.2
502,CAD/CAM技术
503,自动化制造系统
504,自由曲线曲面造型技术
505,共形映射与边值问题
506,数据库系统概论
507,中英文大众数据库《dBASE-Ⅱ》自学读本
508,数据库结构设计
509,工厂供电及例题习题
510,计算机网络-第2版
511,复变函数教程
512,化学反应与电子轨道
513,复变函数
514,柔性制造系统
515,稳定性的理论、方法和应用
516,发电厂变电所电气接线和布置.1
517,直流伺服电动机
518,工厂供电简明设计手册
519,桥梁结构可靠度:公路与城市道路工程、桥梁工程专业用
520,西湖二集
521,机械设计制图手册
522,真空开关理论及其应用
523,基础有机化学
524,柔性装配系统
525,政治经济学原理
526,Master CAM从入门到精通
527,柔性制造自动化的原理与实践
528,数据库系统原理:基础部分
529,数值泛函分析初览
530,六项互换性基础标准及技术制图标准实施问题解答
531,机械设计标准应用手册.第1卷
532,机械设计标准应用手册.第2卷
533,IDEF建模分析和设计方法
534,复变函数解题指南
535,保形变换理论及其应用
536,CIMS制造自动化
537,电力系统规划
538,电力工程基础
539,机械设计标准应用手册.第3卷
540,金属学与热处理原理
541,金属学原理
542,电力工程与工厂供电
543,金属学原理-2版
544,金属力学性能
545,工业企业供电
546,机械产品的可靠性:ermittlung von bauteil-und system-zuverlassigkeiten
547,茅以升选集
548,燃气工程技术手册
549,反渗透-膜技术·水化学和工业应用
550,FORTRAN77结构化程序设计
551,线性模型引论
552,新颖电子灯光控制器
553,数学建模
554,科技俄语
555,高等机械设计
556,上海的风花雪月
557,英汉化学工业辞典
558,海洋石油钻采装备与结构
559,近海移动式平台
560,海洋平台的建造与维修
561,移动式平台设计
562,运筹学
563,数学建模:方法与范例
564,PWM变频调速技术
565,数学模型
566,采暖通风与空气调节-2版
567,数学模型与数学建模
568,复变函数论例题选讲
569,数学模型方法
570,FORTRAN 77/90程序设计及软件基础
571,测量数据建模与参数估计
572,机械设计.上册
573,应力集中
574,物理冶金基础
575,实用运筹学
576,初等集合论
577,集合论浅说
578,光源原理与设计
579,平凡的世界.3
580,暖通空调专业英语
581,Java编程思想
582,学用Java编程-2版
583,Microsoft Excel宏大全
584,傅雷译文集
585,运筹学通论
586,运筹学习题集
587,运筹学习题集-第2版
588,海洋环境中金属的腐蚀疲劳
589,使用JavaBeans编程
590,优化设计
591,机械制图-4版
592,线性优化及扩展理论与算法
593,瑞典住宅研究与设计
594,西方哲学史:及其与从古代到现代的政治、社会情况的联系
595,Java语言 SQL接口:JDBC编程技术
596,JAVA入门与提高
597,Java GUI程序设计
598,软件质量保障与测试
599,粉末冶金设备实用手册
600,运筹学手册:基础和基本原理
601,钢铁节能技术分析
602,随机规划与模糊规划
603,线性整数规划的数学基础
604,实用数学规划
605,机械最优化设计-2版
606,机械可靠性设计
607,机械设计课程设计
608,软件开发技术
609,抗疲劳设计
610,COM技术内幕:微软组件对象模型
611,论学者的使命 人的使命
612,C++ Builder编程实例详解
613,婴幼儿营养食谱
614,Pascal 语言三日通
615,林纾研究资料
616,结构化程序设计方法与PASCAL语言
617,机械设计-第4版
618,金属热处理原理
619,电气绝缘测试技术-2版
620,现代空调
621,机械设计师手册
622,除尘器性能计算
623,洁净室设计手册
624,用GNU软件编程
625,诗歌集
626,VHDL简明教程
627,VRML资源手册
628,机械设计课程设计手册-第2版
629,数理逻辑与集合论
630,机械优化设计
631,机械结构优化设计
632,化学工程手册.颗粒及颗粒系统:第19篇
633,数理逻辑
634,用C++开发Web商用程序
635,丁玲文集.1
636,电气测试技术
637,运筹图论:图、网络理论中的运筹问题
