87714B4,130,3
100X74B7,131,3
876BB14,132,3
107176A8,133,3
94614AX,134,3
100B1168,134,3
8761886,134,3
100X6877,135,3
101618B7,136,3
10A7AX4B,137,3
107XXXA0,137,3
107B064B,138,3
1141AA79,139,3
1071606X,139,3
100B8777,140,3
11416X86,141,3
100B11A4,142,3
100B1168,142,3
987B0B1,142,3
9464BXX,143,3
876X117,143,3
9467969,144,3
10716A0B,145,3
100X7199,145,3
806B4X6,146,3
847080A,147,3
10716174,148,3
10X66A8A0,149,3
876X880,150,3
4X7X1,151,3
987AAXB,152,3
7771B79,153,3
107X970A,153,3
8770AX4,153,3
10168B40,153,3
10168B40,153,3
946X14A,153,3
876X8B8,153,3
100X690A,153,3
107B0X6A,153,3
10041X41,153,3
107B0B07,153,3
100B8896,153,3
10716X7X,153,3
9169B,153,3
946X84A,153,3
114X9866,153,3
1016XA7X,153,3
1016X880,153,3
10A7A77A,153,3
9477X0X,153,3
107B0B07,153,3
1071A999,153,3
10041XX7,153,3
9BB1609,153,3
100X697A,153,3
8AB6A,154,3
107X0AX8,155,3
100X74XB,156,3
100X74XB,157,3
AA446B,158,3
917XA6X,159,3
1141AB48,159,3
9BB706X,159,3
107B01AB,159,3
806098B,159,3
100B8BX9,159,3
101676A4,159,3
107B0146,159,3
107B0146,159,3
806649X,159,3
1149049B,159,3
94A8904,159,3
1141AB48,159,3
9BB706X,159,3
94A9471,159,3
9B4471B,159,3
107B019A,159,3
107X79X0,159,3
10717A88,159,3
11417XA9,159,3
9B66084,159,3
10868410,159,3
10A7A7A4,159,3
107X1998,159,3
94A9961,159,3
114X6870,159,3
1149047X,159,3
10161AA0,159,3
114174X0,159,3
1149047X,159,3
1141A6BA,159,3
777X709,159,3
107BX169,159,3
1016B0B4,159,3
107X676A,159,3
107XXA7X,159,3
107X1186,159,3
10790B88,159,3
9BB7X44,159,3
8099161,159,3
777X8X1,159,3
9BB7X44,159,3
1086A778,159,3
616776741,159,3
876494A,159,3
107X7B04,159,3
11490X1B,159,3
107X68X1,159,3
10717476,159,3
61677760X,159,3
107X970A,159,3
946A001,159,3
9A66X0A6,159,3
107X7010,159,3
946X01X,159,3
100B7671,159,3
10717819,159,3
107X697A,159,3
9B41717,159,3
10717497,159,3
114X68X1,159,3
114X966B,159,3
107X7178,159,3
108A8B0X,159,3
94669X6,159,3
8474886,159,3
114X9901,159,3
1016XA0X,159,3
61688BB0X,159,3
61688479B,159,3
94669X6,159,3
1071781X,159,3
11417BA0,159,3
9871974,159,3
1086616B,159,3
1091BX80,159,3
11417X17,159,3
10A7A7A4,159,3
107B0BA6,159,3
987AA0X,159,3
9BB6X4B,159,3
100BBBB8,159,3
11490X1B,159,3
114X98B1,159,3
94669X6,159,3
9461AA0,159,3
1016140B,159,3
11417B8A,159,3
11417XA9,159,3
10717000,159,3
10717A81,159,3
10170601,159,3
616461A17,159,3
108A9408,159,3
7X804X0007,159,3
11X71988,159,3
11417X4A,159,3
11417B4B,159,3
11X7X0A1,159,3
11416867,159,3
107B01B9,159,3
9BB6XB6,159,3
11417469,159,3
107X7010,159,3
1071774X,159,3
107178X6,159,3
114X77X4,159,3
107B0BA6,159,3
987BB9A,159,3
11X7XA1B,159,3
11X7AB06,159,3
108A90A8,159,3
11417168,159,3
10718064,159,3
114X761X,159,3
10040744,159,3
10164147,159,3
917X177,159,3
7070840XA9,159,3
616776741,159,3
1141710A,159,3
11417070,159,3
9BB6XB6,159,3
917XA90,159,3
10717000,159,3
11416797,159,3
107X7010,159,3
10717770,159,3
11X7B409,159,3
917A614,159,3
101648X6,159,3
101648X6,159,3
114X7A00,159,3
1141A810,159,3
108699A7,159,3
100B84AA,159,3
100B7A66,159,3
114B0118,159,3
114X761X,159,3
1016XXA7,159,3
917AB06,159,3
114X9908,159,3
87688B7,160,3
A6X10,161,3
A6X10,161,3
A6X10,161,3
A6X10,161,3
9A66A68X,161,3
806XX08,161,3
10716104,162,3
9BB07AA,162,3
114X0B81,163,3
107XXX1A,163,3
100BBB94,163,3
10716601,164,3
94A16B1,165,3
87A86AX,166,3
1141A698,167,3
1016BX79,168,3
1141AAB7,169,3
847X191,169,3
100B111X,170,3
11X71967,171,3
9BB0AAX,172,3
100X6891,173,3
877477B,174,3
946XAB7,175,3
80690X6,176,3
806X047,177,3
7771BA1,178,3
100B8B99,179,3
100X7017,180,3
9BB1B8A,180,3
86X96X1,181,3
6168840A8,181,3
107X711A,182,3
7911X6004X,182,3
114X1480,183,3
114X9467,183,3
10A7A70A,183,3
107X1074,183,3
107X1074,183,3
100BXA8X,183,3
100BXA8X,183,3
987BX6X,183,3
1017041X,184,3
876A7X9,184,3
101784AA,185,3
100X6968,186,3
10040A97,186,3
9478791,186,3
71467X,186,3
10716601,186,3
876XB76,186,3
946XA09,186,3
A6X10,186,3
809941B,186,3
8061A9X,186,3
71467X,186,3
A6X10,186,3
A6X10,186,3
881976X,186,3
10716076,187,3
807AA99,187,3
1071606X,187,3
946XA09,187,3
8061X91,187,3
806X040,187,3
100X704A,187,3
807180A,187,3
807AA99,187,3
A6X10,187,3
946B769,187,3
876X649,187,3
71A106,187,3
8474886,188,3
10A719BX,189,3
10A7BX69,189,3
10A7BX69,189,3
917A0A4,189,3
10A719BX,189,3
9B4B740,189,3
9BB0678,189,3
917A1B8,189,3
8064497,189,3
10A7048B,189,3
987AAXB,190,3
94A867B,191,3
94A867B,191,3
94671A0,191,3
10167717,192,3
100B1X87,193,3
100B1168,193,3
100BX477,194,3
100B1X87,195,3
806046A,196,3
876XA86,197,3
8769A0X,198,3
1141ABX0,199,3
101687BX,200,3
946669A,201,3
94766X8,202,3
946BB49,203,3
847X06A,203,3
87680XA,204,3
876A8X7,205,3
11X7AB06,206,3
807180A,207,3
10716069,207,3
114161BX,207,3
1071A99X,207,3
9BB14B4,207,3
10716601,207,3
100X70AX,207,3
9BB14B4,207,3
9BB06A7,207,3
1141ABX0,208,3
61677A747,208,3
1141ABX0,209,3
9469649,210,3
10867BXA,211,3
61677A747,212,3
107X971X,213,3
10164070,214,3
114X1A9X,215,3
86B6AXB,216,3
71XA44,217,3
107X1648,218,3
848X6,218,3
107XXX1A,218,3
100BXA1X,218,3
100BXX9A,218,3
10X66A8A0,218,3
100BXX46,218,3
100BXX74,218,3
107X11B7,218,3
10A7A698,218,3
100BBB94,218,3
100BXA0A,218,3
94684AX,218,3
114X0B67,218,3
107X9AA1,218,3
987A649,218,3
107X14B8,218,3
9BB6A16,218,3
100BXX88,218,3
9BB7069,218,3
114X1480,218,3
114X144A,218,3
107X9A86,218,3
100B8777,218,3
9B41808,218,3
100BXA8X,218,3
100BXA8X,218,3
8766BX4,218,3
11490XB4,218,3
1141AAB7,218,3
1411B7X8B,218,3
11X7B409,218,3
1016711A,218,3
10166044,218,3
10166044,218,3
876X677,218,3
9466A90,218,3
94664XX,218,3
94664XX,218,3
94684AX,218,3
100X7AX1,218,3
876AA89,218,3
917X177,218,3
9BB69A0,218,3
144X7,218,3
8767XX7,218,3
8766BX4,218,3
114X144A,218,3
107X7X8B,218,3
107X7X8B,218,3
10161AA0,218,3
107X1648,218,3
107X7X8B,218,3
100BX4BA,218,3
100BXAA4,218,3
8767XX7,218,3
10161AA0,218,3
8060444,218,3
1016A6B1,218,3
94671A0,218,3
8769474,218,3
100BXAA4,218,3
100BBAX0,218,3
94AA98A,218,3
10A7B486,218,3
9B4A7X8,218,3
114X0B81,218,3
114X0B67,218,3
10A7A747,218,3
10X66A8A0,218,3
1016A988,218,3
107X11B7,218,3
100BB464,218,3
100BXA96,218,3
100BB114,218,3
114X07X4,218,3
114X04A1,218,3
114X1B96,218,3
10X66A8A0,218,3
107X109A,218,3
107X0976,218,3
100BXA19,218,3
100BXA89,218,3
809918X,218,3
100B90A7,218,3
6167806X6,218,3
10716699,218,3
11X7XB17,218,3
94AA98A,218,3
9469AXB,218,3
100B90A7,218,3
10A7B178,218,3
848X6,218,3
101678X9,218,3
10A7B4B0,218,3
864B901,218,3
107X9A86,218,3
8769474,218,3
107X9A86,218,3
107X714B,219,3
1016B419,220,3
1071A91A,221,3
1071A91A,221,3
100X7BAB,221,3
107169A8,221,3
10A7X1X1,221,3
114X0BXA,221,3
8474781,221,3
107X7A77,221,3
10167164,221,3
9BB0AAX,221,3
9BB0AAX,221,3
946AX74,222,3
101684X4,223,3
10168XX1,223,3
10167941,223,3
10867BXA,224,3
9BB1X66,225,3
987A194,226,3
9BBA8B0,227,3
100X810X,227,3
9874984,227,3
100X7X76,227,3
847B60A,227,3
91791,227,3
9169B,227,3
1411XXB80,228,3
1411XXB80,228,3
80619X8,229,3
71XA44,229,3
101A900X,230,3
100B1XX4,231,3
9BBAB0A,231,3
10A70X10,232,3
987496B,232,3
10A7A7A4,232,3
10717910,232,3
100BX841,232,3
11X7X0A1,232,3
114X6870,232,3
9461X77,232,3
80A8687,232,3
94A88X0,232,3
9471686,233,3
9470797,234,3
10166016,235,3
1016616B,235,3
8766X89,236,3
107X1886,236,3
9B4B684,237,3
94679AA,238,3
616701A68,238,3
100X746A,238,3
847X06A,238,3
987A117,239,3
100BBX40,240,3
876XX08,241,3
10716818,241,3
7070A60B99,242,3
9469B76,243,3
987B479,244,3
987B479,244,3
4666A864,245,3
10040618,246,3
114X14AX,247,3
10040618,248,3
107X9971,248,3
6167881A8,249,3
10A7A677,250,3
987A187,250,3
10716B70,250,3
876A78A,250,3
100B94A6,250,3
101680BX,251,3
100X791B,252,3
8761949,253,3
876B64B,254,3
107B08XA,255,3
61670XAX7,255,3
876XBB4,256,3
987X0XB,256,3
10170X0X,256,3
114161BX,256,3
10716A4A,256,3
80690X6,256,3
876X971,256,3
987A670,256,3
806X180,256,3
10717119,257,3
10717119,257,3
100X8XA6,257,3
987XXX6,257,3
987XXX6,257,3
987BB60,258,3
6167881A8,258,3
876X880,259,3
107B0797,260,3
107B0797,260,3
107B069X,260,3
847X191,260,3
100404A0,260,3
10040B94,260,3
946A799,261,3
946719X,262,3
806X0X6,263,3
71XA44,264,3
806676A,265,3
80611A1,266,3
9BB1XB8,266,3
9BBA8B0,267,3
706XB,267,3
100X810X,267,3
876BB14,268,3
9870A74,268,3
9B4B474,268,3
806X0X6,268,3
9BB068A,269,3
107166XX,270,3
100B1700,271,3
10A7A08X,271,3
806018A,271,3
7070A60B99,272,3
987B479,272,3
7070A60B99,272,3
7070A60B99,272,3
8761A99,273,3
8769691,274,3
987BX8B,275,3
9468X4X,276,3
9B4B6X1,277,3
9BB1189,277,3
9BB1189,277,3
87A8981,278,3
100X7444,279,3
100X6807,280,3
100B11X6,281,3
100BB184,282,3
100B8B4B,283,3
107169XB,284,3
107169XB,284,3
107169XB,284,3
917010A,284,3
86B61X4,284,3
777X86B,285,3
100X686B,286,3
86X96X8,287,3
107X760A,288,3
107X7X8B,288,3
9468X4X,288,3
10A7AXXX,289,3
987A71X,289,3
86B0X44,289,3
101678A0,290,3
9B41780,290,3
10166779,291,3
8064X87,291,3
8064X87,291,3
8064X87,291,3
9466989,291,3
9466961,291,3
1016A99A,291,3
9466989,291,3
9466961,291,3
9B4B49A,292,3
9870A74,292,3
9B4B474,292,3
10716BX8,293,3
11417018X,294,3
1141998X,294,3
11417018X,294,3
1141998X,294,3
107X06X6,294,3
107X06X6,294,3
9BBAXX8,294,3
10170097,295,3
1017001B,295,3
9467A49,295,3
876X880,296,3
714AB9,297,3
987A698,298,3
100BXX04,298,3
876X194,299,3
876X194,299,3
107X6877,299,3
100B86A1,299,3
987B486,299,3
946B076,299,3
8064B08,300,3
X897B,301,3
94687BX,302,3
10966X7X1,303,3
107X0XB4,303,3
8776880,304,3
107X7A77,305,3
1016A09X,306,3
100BXX04,307,3
108AXX96,308,3
107X0486,309,3
107X0619,309,3
100B1770,309,3
100B14X0,309,3
1017848B,310,3
94611B7,311,3
100X6961,312,3
10A7BXB4,312,3
10A7BXB4,312,3
100BBAAA,312,3
100BX400,312,3
10A7BXB4,312,3
10A7BXB4,312,3
100BXA61,312,3
100BXA61,312,3
114X69X6,313,3
100B14B4,314,3
876B0X0,315,3
876B0X0,315,3
876X99X,315,3
806098B,315,3
94794A6,316,3
1016B6B6,316,3
11418071,316,3
94A0XA9,316,3
9464B4B,316,3
1016X411,316,3
10716A94,316,3
101A017A,316,3
114X9901,316,3
1016711A,316,3
1086B041,316,3
107X1X6B,316,3
1016X880,316,3
107X067A,316,3
1071A9A7,316,3
107X0906,316,3
876X971,316,3
100B1B78,316,3
10717B9X,316,3
10160871,316,3
94AX7XB,316,3
1016711A,316,3
946BX79,316,3
100B918B,316,3
107X69X6,316,3
9BB48A0,316,3
94618B7,316,3
107X07A9,316,3
10040478,316,3
10717AAB,316,3
8764490,316,3
101679B4,316,3
107XX1A9,316,3
100B1X0B,316,3
87A948A,316,3
876700B,316,3
100X861B,316,3
876880X,316,3
947X01A,316,3
847B4XB,316,3
8766107,316,3
947B779,316,3
107X1X6B,316,3
101A9A06,316,3
100B7867,316,3
616888090,316,3
7179X7,316,3
107XX00A,316,3
10167878,316,3
107X7BAB,316,3
100BXX04,316,3
1017AXX1,316,3
876A099,316,3
100B981B,316,3
9467808,316,3
100X7108,316,3
100B7986,316,3
10040A8B,316,3
9BB1490,316,3
8060XX0,316,3
947XXBX,316,3
9BBA10X,316,3
9B4A8X6,316,3
9461X77,316,3
946B160,316,3
946X180,316,3
9469670,316,3
847BX76,316,3
864170B,316,3
9464868,316,3
9466BB8,316,3
80A1BA1,316,3
8769740,316,3
946BBX1,316,3
946410A,316,3
100BB716,316,3
9A66A98B,316,3
100X8AXX,316,3
9BB1XB8,316,3
10040891,316,3
80687B9,316,3
100B1161,316,3
114B166A,316,3
11A68X91,316,3
94A118B,316,3
10868X49,316,3
107X0619,316,3
9BBA186,316,3
877AB8X,316,3
10161X6B,316,3
87A99A4,316,3
8761A01,316,3
19A9BBAX8,316,3
864191B,316,3
876X99X,317,3
917AX99,318,3
86B0BX1,318,3
10717XB8,319,3
87A1B6A,319,3
107X0X41,320,3
9B4184B,320,3
879960X,320,3
9BAX077,320,3
8819AX4,320,3
80998X6,320,3
9BAX077,320,3
8819AX4,320,3
10041X76,320,3
1086600X,320,3
876X061,320,3
9467108,320,3
94769XX,320,3
11X7X499,320,3
876AA68,320,3
9467108,320,3
94A0749,320,3
6167017XX,320,3
11416048,320,3
6167017XX,320,3
1411XXBB1,320,3
100B1XAX,320,3
1016A7B6,320,3
806A701,320,3
987BX8B,320,3
87A06A8,320,3
9467108,320,3
8761417,320,3
100X9BX7,320,3
94A01X6,320,3
806A701,320,3
9466611,320,3
876649X,320,3
10X1B798,320,3
94A1148,320,3
1078XA97,320,3
6164A0184,320,3
9BAXB01,320,3
879946X,320,3
80998X6,320,3
9BAXX10,320,3
87996A8,320,3
9BAXX10,320,3
87A0714,320,3
87996A8,320,3
100B1XAX,320,3
94A1148,320,3
87A1B6A,321,3
87A1B6A,322,3
987X989,323,3
100B77X7,324,3
107B01XA,325,3
100B14B4,326,3
100B14B4,327,3
100B14B4,328,3
100B14B4,328,3
86B0BX1,329,3
876A0XX,330,3
806BAAX,330,3
10041X06,330,3
80A99A4,330,3
806019X,330,3
876467X,331,3
9B4X7XA,331,3
10716X86,331,3
876X8X4,331,3
876467X,331,3
9470B07,332,3
86B0BX1,333,3
10A7B1XX,334,3
987B108,335,3
8768B0A,336,3
876A86X,337,3
947B849,338,3
847181B,339,3
8766X89,339,3
8470448,339,3
1141A9X9,340,3
100X7794,340,3
9BB1140,340,3
100X788A,341,3
9BB6978,341,3
107B006X,341,3
987X100,341,3
10A7A7BB,341,3
7987,341,3
100BXB09,341,3
946A876,341,3
9BB6978,341,3
94A9X7A,341,3
107X0990,341,3
987AAXB,341,3
9B446A7,341,3
8766X89,341,3
9BB6978,341,3
100BX841,341,3
9B4X19B,341,3
9BB6978,342,3
100X749B,343,3
10716X86,344,3
114X1466,345,3
87660A1,346,3
9BB6978,347,3
9BB1XB8,348,3
94680AB,349,3
1017071B,349,3
10716AB1,349,3
100406AB,349,3
9460801,349,3
876B69X,349,3
9471XX4,349,3
9B4B166,349,3
806487A,349,3
10168X00,349,3
9471B99,349,3
987A649,349,3
10176061,349,3
10170XB7,349,3
1017A9A6,349,3
947169B,349,3
94761X4,349,3
10170BX8,349,3
10041XAA,349,3
946B76X,349,3
10040611,349,3
9471840,349,3
947X008,349,3
100BXX81,349,3
9BBA66X,349,3
100BXX81,349,3
876AXXA,349,3
61677710A,349,3
9B4X970,349,3
8776880,349,3
876AB6A,349,3
8490B,349,3
9B4AAXA,349,3
100B197B,349,3
100406BX,349,3
7071X60140,349,3
10040AX7,349,3
10168X00,349,3
8064AB9,349,3
9BBA641,349,3
946889B,349,3
947180A,349,3
806BAA9,349,3
9471847,349,3
9B4A000,349,3
9B4A777,349,3
114X9964,349,3
1017041X,349,3
94690X6,349,3
947X01A,349,3
10170104,349,3
10170048,349,3
10170B00,349,3
10170111,349,3
94718A4,349,3
10164819,349,3
8066BAX,349,3
114X8641,349,3
114X8648,349,3
947X01A,349,3
9471798,349,3
9471798,349,3
9471798,349,3
1016991A,349,3
94A888B,349,3
9471XB8,349,3
1016A148,349,3
9469X9X,349,3
107B0069,349,3
9478000,349,3
94689X8,349,3
1086B0B4,349,3
10164686,349,3
101678A0,349,3
101A9646,349,3
10170B14,349,3
86X1494,349,3
847AB76,349,3
100B8847,349,3
946AB09,349,3
8776880,349,3
10040611,349,3
100406BX,349,3
946AB09,349,3
9B4A46X,349,3
100406BX,349,3
9B4A46X,349,3
100B9470,349,3
987A670,349,3
848X6,349,3
61670X41A,349,3
101704X6,349,3
101704X6,349,3
101700X0,349,3
10176061,349,3
10041416,349,3
101A8X60,349,3
946X404,349,3
947X16X,349,3
9478A46,349,3
10164B78,349,3
947XX60,349,3
100414XB,349,3
616884674,349,3
114X99A0,349,3
1086XBAA,349,3
10168480,349,3
114X8648,349,3
9B4X970,349,3
876A498,349,3
8764448,349,3
10040X8X,349,3
947X008,349,3
947X16X,349,3
100406XA,349,3
947X008,349,3
100410B8,349,3
9464BA0,349,3
10A7A00A,349,3
987A670,349,3
987A187,349,3
100X697A,349,3
9B4BXA0,349,3
947X1X7,349,3
947X008,349,3
8061A1A,349,3
86ABX60,349,3
8061697,350,3
A6441,350,3
10161144,350,3
101A8967,350,3
876740X,350,3
877797X,350,3
8768109,350,3
1141601B,350,3
946X8X4,350,3
94A96AB,350,3
10164X7B,350,3
876476B,350,3
864XX84,350,3
946641A,350,3
876A869,350,3
1004114B,351,3
7119X1,352,3
9X16X,353,3
9BBAAA7,353,3
94614AX,354,3
10A7X00X,355,3
107X0XB4,356,3
80609X0,357,3
100410B8,358,3
101A9646,358,3
10040611,358,3
14107A8B0,358,3
9BB064B,358,3
94677AX,358,3
616780B88,358,3
9471B78,358,3
61677710A,358,3
100BXBA8,358,3
9468774,358,3
987AA86,358,3
101AB46A,358,3
10168X00,358,3
946B671,358,3
94776A7,358,3
9468A8A,358,3
987AA86,358,3
87A1B6A,359,3
107X7X8B,360,3
1004049X,361,3
9BB1084,362,3
987AAXB,362,3
809941B,363,3
9470167,364,3
876BX44,365,3
107X0409,366,3
987B108,366,3
946X66B,367,3
9BB0818,367,3
1086B790,367,3
946X66B,367,3
100406AB,368,3
100406AB,368,3
100406AB,368,3
107X7XB4,369,3
9BBAA08,370,3
6001AX,371,3
876X0X6,372,3
876X8B8,372,3
876X880,373,3
8068AA0,373,3
806XXXX,374,3
8099406,375,3
9BBA179,376,3
9BBA179,376,3
100B9449,376,3
107X0B18,377,3
86B4B11,377,3
87681A8,378,3
1017071B,379,3
1017071B,379,3
1017071B,379,3
917BX1B,380,3
946B160,381,3
100X686B,381,3
100X686B,381,3
8061AXX,381,3
101707AA,382,3
9BB1B8A,383,3
94A46X0,384,3
94A46X0,384,3
946X404,385,3
946AB09,385,3
10040B7B,385,3
806X964,385,3
107B0X9B,385,3
10716097,386,3
1071A901,387,3
100X686B,387,3
80646XB,388,3
847X114,389,3
100X6849,389,3
9BB069X,389,3
9BB069X,389,3
100X7017,390,3
9BB1B8A,390,3
806XA0X,390,3
806XXXX,390,3
9BB1B8A,390,3
806XXXX,390,3
947BBB1,391,3
61678789X,391,3
876ABXB,391,3
100X7668,391,3
9B44664,391,3
1071676X,391,3
101706B6,391,3
7119X1,391,3
100409X6,391,3
8061B89,391,3
7119X1,391,3
876BB98,391,3
876X78X,391,3
9BB0797,391,3
9BB0797,391,3
9BB0797,391,3
9BB0608,391,3
877XB16,391,3
876B790,391,3
8061B89,391,3
9BB0797,391,3
8061B89,391,3
8061B89,391,3
8061B89,391,3
9BB0797,391,3
107B0A17,392,3
100BB149,393,3
80619X8,394,3
80617AB,395,3
917XX61,396,3
777XAX7,397,3
107X0X90,398,3
9BBAA08,399,3
9BBAA08,399,3
107X0696,400,3
9BB1B8A,401,3
8060899,401,3
107167X7,402,3
876B68A,402,3
876BB77,402,3
876X670,402,3
876BB77,402,3
10A71946,403,3
87614B1,404,3
107X7X76,405,3
114X10AB,406,3
10A71960,406,3
876004A,407,3
9BB1441,408,3
101A9646,409,3
101AB46A,409,3
101A9646,409,3
10169AA8,410,3
101686X7,411,3
9B4X711,412,3
10A70497,413,3
10866618,414,3
94716XB,414,3
94A9996,414,3
101A109X,414,3
141167047,414,3
87A1ABB,414,3
987X07X,414,3
94A9A1B,414,3
8866A67A,414,3
8866A67A,414,3
8776X78,414,3
10866618,414,3
107X74B7,415,3
1A197,416,3
8761417,417,3
1016A09X,418,3
100X6968,418,3
86B0BX1,418,3
917AX99,418,3
100B9484,418,3
100B9484,418,3
80611A8,418,3
8644846,418,3
A6X10,419,3
9B4B00A,420,3
864X4B8,420,3
864X4B8,420,3
9B4B00A,421,3
1016X6BA,422,3
1016X6BA,422,3
946B61A,422,3
101704BB,422,3
1016XAA1,422,3
9B4A6XB,422,3
876B608,422,3
